locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL15,CHRFCMOSH,3,3,0.166666666666667,0.214285714285714,18,14,Bangladesh,Southern Asia
KL19,CHRFDSH,3,3,0.0118110236220472,0.038961038961039,254,77,Bangladesh,Southern Asia
KL8,CHRFDSH,7,3,0.0275590551181102,0.038961038961039,254,77,Bangladesh,Southern Asia
KL57,BAES,9,3,0.0957446808510638,0.15,94,20,Ethiopia,Eastern Africa
KL116,BANK,3,3,0.1875,0.230769230769231,16,13,Nigeria,Western Africa
KL102,BANN,3,3,0.0882352941176471,0.12,34,25,Nigeria,Western Africa
KL102,BARK,4,3,0.266666666666667,0.272727272727273,15,11,Rwanda,Eastern Africa
KL23,SPINZ_Lusaka,26,3,0.0909090909090909,0.1,286,30,Zambia,Eastern Africa
KL2,HOSPITAL 1,5,3,0.1,0.09375,50,32,South Africa,Southern Africa
KL18,Kilifi,3,3,0.0178571428571429,0.0265486725663717,168,113,Kenya,Eastern Africa
KL23,Mbagathi,4,3,0.2,0.333333333333333,20,9,Kenya,Eastern Africa
KL51,AKU_Karachi,3,3,0.0882352941176471,0.1,34,30,Pakistan,Southern Asia
KL25,AKU_Karachi,3,3,0.0882352941176471,0.1,34,30,Pakistan,Southern Asia
KL30,MBTygerberg Hospital,4,3,0.4,0.333333333333333,10,9,South Africa,Southern Africa
KL15,MBUniversity Teaching Hospital,6,3,0.352941176470588,0.25,17,12,Zambia,Eastern Africa
KL2,MBQueen Elizabeth Central Hospital,4,3,0.19047619047619,0.176470588235294,21,17,Malawi,Eastern Africa
KL104,MBKilimanjaro Christian Medical Centre,53,3,0.913793103448276,0.375,58,8,Tanzania,Eastern Africa
KL62,BGHOSPITAL 4,4,2,0.181818181818182,0.181818181818182,22,11,South Africa,Southern Africa
KL62,BGHOSPITAL 1,3,2,0.0882352941176471,0.142857142857143,34,14,South Africa,Southern Africa
KL149,BGHOSPITAL 3,3,2,0.125,0.1,24,20,South Africa,Southern Africa
KL102,BGHOSPITAL 3,2,2,0.0833333333333333,0.1,24,20,South Africa,Southern Africa
KL8,BGHOSPITAL 2,4,2,0.142857142857143,0.125,28,16,South Africa,Southern Africa
KL149,BGHOSPITAL 1,17,2,0.5,0.142857142857143,34,14,South Africa,Southern Africa
KL149,BGHOSPITAL 4,6,2,0.272727272727273,0.181818181818182,22,11,South Africa,Southern Africa
KL17,BGHOSPITAL 3,2,2,0.0833333333333333,0.1,24,20,South Africa,Southern Africa
KL39,BGHOSPITAL 3,2,2,0.0833333333333333,0.1,24,20,South Africa,Southern Africa
KL24,PMH_Botswana,4,2,0.173913043478261,0.181818181818182,23,11,Botswana,Southern Africa
KL28,Blantyre,2,2,0.00615384615384615,0.0173913043478261,325,115,Malawi,Eastern Africa
KL13,Blantyre,2,2,0.00615384615384615,0.0173913043478261,325,115,Malawi,Eastern Africa
KL49,Blantyre,4,2,0.0123076923076923,0.0173913043478261,325,115,Malawi,Eastern Africa
KL43,Blantyre,2,2,0.00615384615384615,0.0173913043478261,325,115,Malawi,Eastern Africa
KL64,CHRFDSH,4,2,0.015748031496063,0.025974025974026,254,77,Bangladesh,Southern Asia
KL3,CHRFDSH,2,2,0.0078740157480315,0.025974025974026,254,77,Bangladesh,Southern Asia
KL112,CHRFDSH,2,2,0.0078740157480315,0.025974025974026,254,77,Bangladesh,Southern Asia
KL15,CHRFKWMCH,8,2,0.470588235294118,0.181818181818182,17,11,Bangladesh,Southern Asia
KL54,CHRFDSH,9,2,0.0354330708661417,0.025974025974026,254,77,Bangladesh,Southern Asia
KL122,CHRFDSH,5,2,0.0196850393700787,0.025974025974026,254,77,Bangladesh,Southern Asia
KL36,CHRFDSH,6,2,0.0236220472440945,0.025974025974026,254,77,Bangladesh,Southern Asia
KL17,CHRFDSH,3,2,0.0118110236220472,0.025974025974026,254,77,Bangladesh,Southern Asia
KL128,BABC,2,2,0.117647058823529,0.142857142857143,17,14,Bangladesh,Southern Asia
KL38,BABC,2,2,0.117647058823529,0.142857142857143,17,14,Bangladesh,Southern Asia
KL24,BAES,3,2,0.0319148936170213,0.1,94,20,Ethiopia,Eastern Africa
KL15,BAES,29,2,0.308510638297872,0.1,94,20,Ethiopia,Eastern Africa
KL39,BAES,8,2,0.0851063829787234,0.1,94,20,Ethiopia,Eastern Africa
KL15,BANK,2,2,0.125,0.153846153846154,16,13,Nigeria,Western Africa
KL57,BANK,3,2,0.1875,0.153846153846154,16,13,Nigeria,Western Africa
KL62,BANN,2,2,0.0588235294117647,0.08,34,25,Nigeria,Western Africa
KL2,BANN,2,2,0.0588235294117647,0.08,34,25,Nigeria,Western Africa
KL116,BANN,3,2,0.0882352941176471,0.08,34,25,Nigeria,Western Africa
KL34,BAPP,2,2,0.0666666666666667,0.1,30,20,Pakistan,Southern Asia
KL136,BAPP,3,2,0.1,0.1,30,20,Pakistan,Southern Asia
KL117,BAPP,4,2,0.133333333333333,0.1,30,20,Pakistan,Southern Asia
KL2,BARK,2,2,0.133333333333333,0.181818181818182,15,11,Rwanda,Eastern Africa
KL62,BARK,3,2,0.2,0.181818181818182,15,11,Rwanda,Eastern Africa
KL64,BARK,3,2,0.2,0.181818181818182,15,11,Rwanda,Eastern Africa
KL2,BAZAT,2,2,0.166666666666667,0.166666666666667,12,12,South Africa,Southern Africa
KL64,SPINZ_Lusaka,4,2,0.013986013986014,0.0666666666666667,286,30,Zambia,Eastern Africa
KL38,SPINZ_Lusaka,2,2,0.00699300699300699,0.0666666666666667,286,30,Zambia,Eastern Africa
KL3,HOSPITAL 1,3,2,0.06,0.0625,50,32,South Africa,Southern Africa
KL48,AIIMSJP,2,2,0.0588235294117647,0.0952380952380952,34,21,India,Southern Asia
KL16,AIIMSJP,3,2,0.0882352941176471,0.0952380952380952,34,21,India,Southern Asia
KL51,AIIMSJP,2,2,0.0588235294117647,0.0952380952380952,34,21,India,Southern Asia
KL51,AIIMSKM,2,2,0.0952380952380952,0.117647058823529,21,17,India,Southern Asia
KL24,AIIMSKM,4,2,0.19047619047619,0.117647058823529,21,17,India,Southern Asia
KL19,AIIMSKM,2,2,0.0952380952380952,0.117647058823529,21,17,India,Southern Asia
KL39,AIIMSKM,2,2,0.0952380952380952,0.117647058823529,21,17,India,Southern Asia
KL67,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL27,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL112,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL111,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL118,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL2,Kiambu sub-County Hospital,13,2,0.282608695652174,0.333333333333333,46,6,Kenya,Eastern Africa
KL62,Kiambu sub-County Hospital,2,2,0.0434782608695652,0.333333333333333,46,6,Kenya,Eastern Africa
KL55,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL10,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL9,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL105,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL110,Kilifi,2,2,0.0119047619047619,0.0176991150442478,168,113,Kenya,Eastern Africa
KL17,AKU_Karachi,2,2,0.0588235294117647,0.0666666666666667,34,30,Pakistan,Southern Asia
KL51,AKU_Quetta,2,2,0.2,0.222222222222222,10,9,Pakistan,Southern Asia
KL136,AKU_Karachi,2,2,0.0588235294117647,0.0666666666666667,34,30,Pakistan,Southern Asia
KL81,AKU_Hyderabaad,8,2,0.615384615384615,0.285714285714286,13,7,Pakistan,Southern Asia
KL15,AKU_Karachi,2,2,0.0588235294117647,0.0666666666666667,34,30,Pakistan,Southern Asia
KL10,AKU_Karachi,2,2,0.0588235294117647,0.0666666666666667,34,30,Pakistan,Southern Asia
KL64,AKU_Hyderabaad,2,2,0.153846153846154,0.285714285714286,13,7,Pakistan,Southern Asia
KL30,AKU_Karachi,2,2,0.0588235294117647,0.0666666666666667,34,30,Pakistan,Southern Asia
KL10,AIDH2,6,2,0.176470588235294,0.166666666666667,34,12,India,Southern Asia
KL51,AIDH2,4,2,0.117647058823529,0.166666666666667,34,12,India,Southern Asia
KL104,AIDH2,5,2,0.147058823529412,0.166666666666667,34,12,India,Southern Asia
KL24,AIDH2,5,2,0.147058823529412,0.166666666666667,34,12,India,Southern Asia
KL2,MBTygerberg Hospital,2,2,0.2,0.222222222222222,10,9,South Africa,Southern Africa
KL102,MBKorle Bu Hospital,6,2,0.230769230769231,0.117647058823529,26,17,Ghana,Western Africa
KL2,MBKorle Bu Hospital,2,2,0.0769230769230769,0.117647058823529,26,17,Ghana,Western Africa
KL3,MBKorle Bu Hospital,2,2,0.0769230769230769,0.117647058823529,26,17,Ghana,Western Africa
KL24,MBUniversity Teaching Hospital,3,2,0.176470588235294,0.166666666666667,17,12,Zambia,Eastern Africa
KL28,MBHiwot Fana Hospital,13,2,0.419354838709677,0.153846153846154,31,13,Ethiopia,Eastern Africa
KL52,MBHiwot Fana Hospital,2,2,0.0645161290322581,0.153846153846154,31,13,Ethiopia,Eastern Africa
KL30,MBHiwot Fana Hospital,9,2,0.290322580645161,0.153846153846154,31,13,Ethiopia,Eastern Africa
KL10,MBQueen Elizabeth Central Hospital,3,2,0.142857142857143,0.117647058823529,21,17,Malawi,Eastern Africa
KL25,MBQueen Elizabeth Central Hospital,2,2,0.0952380952380952,0.117647058823529,21,17,Malawi,Eastern Africa
KL25,BGHOSPITAL 1,2,1,0.0588235294117647,0.0714285714285714,34,14,South Africa,Southern Africa
KL39,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL136,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL7,BGHOSPITAL 2,3,1,0.107142857142857,0.0625,28,16,South Africa,Southern Africa
KL10,BGHOSPITAL 4,2,1,0.0909090909090909,0.0909090909090909,22,11,South Africa,Southern Africa
KL54,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL3,BGHOSPITAL 3,1,1,0.0416666666666667,0.05,24,20,South Africa,Southern Africa
KL15,BGHOSPITAL 1,1,1,0.0294117647058824,0.0714285714285714,34,14,South Africa,Southern Africa
KL102,BGHOSPITAL 2,1,1,0.0357142857142857,0.0625,28,16,South Africa,Southern Africa
KL149,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
KL158,BGHOSPITAL 1,1,1,0.0294117647058824,0.0714285714285714,34,14,South Africa,Southern Africa
KL146,BGHOSPITAL 2,1,1,0.0357142857142857,0.0625,28,16,South Africa,Southern Africa
KL30,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL24,BGHOSPITAL 1,1,1,0.0294117647058824,0.0714285714285714,34,14,South Africa,Southern Africa
KL10,BGHOSPITAL 3,1,1,0.0416666666666667,0.05,24,20,South Africa,Southern Africa
KL2,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL122,BGHOSPITAL 2,1,1,0.0357142857142857,0.0625,28,16,South Africa,Southern Africa
KL110,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
KL16,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL125,BGHOSPITAL 2,1,1,0.0357142857142857,0.0625,28,16,South Africa,Southern Africa
KL30,BGHOSPITAL 3,1,1,0.0416666666666667,0.05,24,20,South Africa,Southern Africa
KL54,BGHOSPITAL 4,1,1,0.0454545454545455,0.0909090909090909,22,11,South Africa,Southern Africa
KL8,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL2,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL149,BGHOSPITAL 2,1,1,0.0357142857142857,0.0625,28,16,South Africa,Southern Africa
KL17,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL8,BGHOSPITAL 4,1,1,0.0454545454545455,0.0909090909090909,22,11,South Africa,Southern Africa
KL149,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL8,PMH_Botswana,2,1,0.0869565217391304,0.0909090909090909,23,11,Botswana,Southern Africa
KL9,PMH_Botswana,2,1,0.0869565217391304,0.0909090909090909,23,11,Botswana,Southern Africa
KL106,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL47,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL112,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL180,Blantyre,4,1,0.0123076923076923,0.00869565217391304,325,115,Malawi,Eastern Africa
KL111,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL104,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL67,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL122,Blantyre,2,1,0.00615384615384615,0.00869565217391304,325,115,Malawi,Eastern Africa
KL45,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL117,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL61,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL51,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL48,Blantyre,11,1,0.0338461538461538,0.00869565217391304,325,115,Malawi,Eastern Africa
KL35,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL108,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL14,Blantyre,1,1,0.00307692307692308,0.00869565217391304,325,115,Malawi,Eastern Africa
KL110,CHRFCMOSH,2,1,0.111111111111111,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL54,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL27,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL3,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL24,CHRFCMOSH,2,1,0.111111111111111,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL52,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL23,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL9,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
