locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
O3/O3a,AIIMSJP,1,1,0.0294117647058824,0.0476190476190476,34,21,India,Southern Asia
OL13,AIIMSJP,1,1,0.0294117647058824,0.0476190476190476,34,21,India,Southern Asia
OL103,AIIMSJP,1,1,0.0294117647058824,0.0476190476190476,34,21,India,Southern Asia
O3b,AIIMSKM,1,1,0.0476190476190476,0.0588235294117647,21,17,India,Southern Asia
O1.v2,Kiambu sub-County Hospital,2,1,0.0434782608695652,0.166666666666667,46,6,Kenya,Eastern Africa
O2a.v1,Kiambu sub-County Hospital,29,1,0.630434782608696,0.166666666666667,46,6,Kenya,Eastern Africa
O2a.v3,Kilifi,1,1,0.00595238095238095,0.00884955752212389,168,113,Kenya,Eastern Africa
O3b,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
O3/O3a,AKU_Hyderabaad,1,1,0.0769230769230769,0.142857142857143,13,7,Pakistan,Southern Asia
OL13,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
O2a.v1,AKU_Karachi,1,1,0.0294117647058824,0.0333333333333333,34,30,Pakistan,Southern Asia
O3/O3a,AKU_Quetta,2,1,0.2,0.111111111111111,10,9,Pakistan,Southern Asia
O4,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
O1.v1,AIDH2,1,1,0.0294117647058824,0.0833333333333333,34,12,India,Southern Asia
OL103,AIDH2,6,1,0.176470588235294,0.0833333333333333,34,12,India,Southern Asia
O3/O3a,AIDH2,5,1,0.147058823529412,0.0833333333333333,34,12,India,Southern Asia
O4,AIDH2,6,1,0.176470588235294,0.0833333333333333,34,12,India,Southern Asia
O3b,AIDH2,1,1,0.0294117647058824,0.0833333333333333,34,12,India,Southern Asia
O2afg.v2,AIDH2,1,1,0.0294117647058824,0.0833333333333333,34,12,India,Southern Asia
OL13,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0588235294117647,26,17,Ghana,Western Africa
O3b,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0588235294117647,26,17,Ghana,Western Africa
OL104,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0588235294117647,26,17,Ghana,Western Africa
O3/O3a,MBKorle Bu Hospital,1,1,0.0384615384615385,0.0588235294117647,26,17,Ghana,Western Africa
OL104,MBUniversity Teaching Hospital,1,1,0.0588235294117647,0.0833333333333333,17,12,Zambia,Eastern Africa
O1.v2,MBUniversity Teaching Hospital,1,1,0.0588235294117647,0.0833333333333333,17,12,Zambia,Eastern Africa
O2afg.v2,MBUniversity Teaching Hospital,2,1,0.117647058823529,0.0833333333333333,17,12,Zambia,Eastern Africa
O3/O3a,MBHiwot Fana Hospital,1,1,0.032258064516129,0.0769230769230769,31,13,Ethiopia,Eastern Africa
O4,MBHiwot Fana Hospital,1,1,0.032258064516129,0.0769230769230769,31,13,Ethiopia,Eastern Africa
O2afg.v2,MBKilimanjaro Christian Medical Centre,1,1,0.0172413793103448,0.125,58,8,Tanzania,Eastern Africa
