locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL15,BANK,2,2,0.285714285714286,0.333333333333333,7,6,Nigeria,Western Africa
KL62,BANN,2,2,0.0606060606060606,0.0833333333333333,33,24,Nigeria,Western Africa
KL2,BANN,2,2,0.0606060606060606,0.0833333333333333,33,24,Nigeria,Western Africa
KL116,BANN,3,2,0.0909090909090909,0.0833333333333333,33,24,Nigeria,Western Africa
KL34,BAPP,2,2,0.0666666666666667,0.1,30,20,Pakistan,Southern Asia
KL136,BAPP,3,2,0.1,0.1,30,20,Pakistan,Southern Asia
KL117,BAPP,4,2,0.133333333333333,0.1,30,20,Pakistan,Southern Asia
KL2,BARK,2,2,0.142857142857143,0.181818181818182,14,11,Rwanda,Eastern Africa
KL62,BARK,3,2,0.214285714285714,0.181818181818182,14,11,Rwanda,Eastern Africa
KL64,BARK,3,2,0.214285714285714,0.181818181818182,14,11,Rwanda,Eastern Africa
KL2,BAZAT,2,2,0.285714285714286,0.285714285714286,7,7,South Africa,Southern Africa
KL64,SPINZ_Lusaka,4,2,0.0140350877192982,0.0666666666666667,285,30,Zambia,Eastern Africa
KL38,SPINZ_Lusaka,2,2,0.00701754385964912,0.0666666666666667,285,30,Zambia,Eastern Africa
KL2,HOSPITAL 1,4,2,0.0888888888888889,0.0740740740740741,45,27,South Africa,Southern Africa
KL3,HOSPITAL 1,3,2,0.0666666666666667,0.0740740740740741,45,27,South Africa,Southern Africa
KL48,AIIMSJP,2,2,0.0689655172413793,0.117647058823529,29,17,India,Southern Asia
KL51,AIIMSJP,2,2,0.0689655172413793,0.117647058823529,29,17,India,Southern Asia
KL51,AIIMSKM,2,2,0.1,0.125,20,16,India,Southern Asia
KL24,AIIMSKM,4,2,0.2,0.125,20,16,India,Southern Asia
KL19,AIIMSKM,2,2,0.1,0.125,20,16,India,Southern Asia
KL39,AIIMSKM,2,2,0.1,0.125,20,16,India,Southern Asia
KL67,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL18,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL112,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL111,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL2,Kiambu sub-County Hospital,13,2,0.302325581395349,0.333333333333333,43,6,Kenya,Eastern Africa
KL62,Kiambu sub-County Hospital,2,2,0.0465116279069767,0.333333333333333,43,6,Kenya,Eastern Africa
KL10,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL9,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL105,Kilifi,2,2,0.0137931034482759,0.0222222222222222,145,90,Kenya,Eastern Africa
KL17,AKU_Karachi,2,2,0.0625,0.0714285714285714,32,28,Pakistan,Southern Asia
KL51,AKU_Quetta,2,2,0.2,0.222222222222222,10,9,Pakistan,Southern Asia
KL136,AKU_Karachi,2,2,0.0625,0.0714285714285714,32,28,Pakistan,Southern Asia
KL81,AKU_Hyderabaad,8,2,0.615384615384615,0.285714285714286,13,7,Pakistan,Southern Asia
KL15,AKU_Karachi,2,2,0.0625,0.0714285714285714,32,28,Pakistan,Southern Asia
KL10,AKU_Karachi,2,2,0.0625,0.0714285714285714,32,28,Pakistan,Southern Asia
KL64,AKU_Hyderabaad,2,2,0.153846153846154,0.285714285714286,13,7,Pakistan,Southern Asia
KL30,AKU_Karachi,2,2,0.0625,0.0714285714285714,32,28,Pakistan,Southern Asia
KL10,AIDH2,12,2,0.181818181818182,0.181818181818182,66,11,India,Southern Asia
KL51,AIDH2,8,2,0.121212121212121,0.181818181818182,66,11,India,Southern Asia
KL104,AIDH2,10,2,0.151515151515152,0.181818181818182,66,11,India,Southern Asia
KL24,AIDH2,10,2,0.151515151515152,0.181818181818182,66,11,India,Southern Asia
KL102,MBKorle Bu Hospital,6,2,0.272727272727273,0.153846153846154,22,13,Ghana,Western Africa
KL2,MBKorle Bu Hospital,2,2,0.0909090909090909,0.153846153846154,22,13,Ghana,Western Africa
KL3,MBKorle Bu Hospital,2,2,0.0909090909090909,0.153846153846154,22,13,Ghana,Western Africa
KL24,MBUniversity Teaching Hospital,3,2,0.1875,0.181818181818182,16,11,Zambia,Eastern Africa
KL28,MBHiwot Fana Hospital,13,2,0.5,0.25,26,8,Ethiopia,Eastern Africa
KL30,MBHiwot Fana Hospital,9,2,0.346153846153846,0.25,26,8,Ethiopia,Eastern Africa
KL10,MBQueen Elizabeth Central Hospital,3,2,0.15,0.125,20,16,Malawi,Eastern Africa
KL25,MBQueen Elizabeth Central Hospital,2,2,0.1,0.125,20,16,Malawi,Eastern Africa
KL25,BGHOSPITAL 1,2,1,0.0606060606060606,0.0769230769230769,33,13,South Africa,Southern Africa
KL39,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL136,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL54,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL3,BGHOSPITAL 3,1,1,0.05,0.0625,20,16,South Africa,Southern Africa
KL15,BGHOSPITAL 1,1,1,0.0303030303030303,0.0769230769230769,33,13,South Africa,Southern Africa
KL149,BGHOSPITAL 6,2,1,0.181818181818182,0.111111111111111,11,9,South Africa,Southern Africa
KL158,BGHOSPITAL 1,1,1,0.0303030303030303,0.0769230769230769,33,13,South Africa,Southern Africa
KL102,BGHOSPITAL 3,1,1,0.05,0.0625,20,16,South Africa,Southern Africa
KL146,BGHOSPITAL 2,1,1,0.0454545454545455,0.0833333333333333,22,12,South Africa,Southern Africa
KL30,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL17,BGHOSPITAL 3,1,1,0.05,0.0625,20,16,South Africa,Southern Africa
KL2,BGHOSPITAL 6,1,1,0.0909090909090909,0.111111111111111,11,9,South Africa,Southern Africa
KL110,BGHOSPITAL 6,2,1,0.181818181818182,0.111111111111111,11,9,South Africa,Southern Africa
KL54,BGHOSPITAL 4,1,1,0.0526315789473684,0.111111111111111,19,9,South Africa,Southern Africa
KL8,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL2,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL149,BGHOSPITAL 2,1,1,0.0454545454545455,0.0833333333333333,22,12,South Africa,Southern Africa
KL17,BGHOSPITAL 6,1,1,0.0909090909090909,0.111111111111111,11,9,South Africa,Southern Africa
KL149,BGHOSPITAL 5,1,1,0.0476190476190476,0.0714285714285714,21,14,South Africa,Southern Africa
KL48,PMH_Botswana,2,1,0.142857142857143,0.125,14,8,Botswana,Southern Africa
KL9,PMH_Botswana,2,1,0.142857142857143,0.125,14,8,Botswana,Southern Africa
KL106,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL112,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL180,Blantyre,4,1,0.0133333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL111,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL67,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL49,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL122,Blantyre,2,1,0.00666666666666667,0.0099009900990099,300,101,Malawi,Eastern Africa
KL61,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL48,Blantyre,11,1,0.0366666666666667,0.0099009900990099,300,101,Malawi,Eastern Africa
KL35,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL14,Blantyre,1,1,0.00333333333333333,0.0099009900990099,300,101,Malawi,Eastern Africa
KL110,CHRFCMOSH,2,1,0.125,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL27,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL3,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL24,CHRFCMOSH,2,1,0.125,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL52,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL23,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL9,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL27,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL62,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL131,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL131,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL47,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL25,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL128,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL38,CHRFDSH,2,1,0.0078740157480315,0.012987012987013,254,77,Bangladesh,Southern Asia
KL124,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL2,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL24,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL149,CHRFDSH,3,1,0.0118110236220472,0.012987012987013,254,77,Bangladesh,Southern Asia
KL62,CHRFDSH,18,1,0.0708661417322835,0.012987012987013,254,77,Bangladesh,Southern Asia
KL136,CHRFDSH,3,1,0.0118110236220472,0.012987012987013,254,77,Bangladesh,Southern Asia
KL136,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL11,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL124,CHRFCMOSH,1,1,0.0625,0.0833333333333333,16,12,Bangladesh,Southern Asia
KL155,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL38,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL25,CHRFKWMCH,1,1,0.0625,0.1,16,10,Bangladesh,Southern Asia
KL30,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL141,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL171,CHRFDSH,2,1,0.0078740157480315,0.012987012987013,254,77,Bangladesh,Southern Asia
