locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL28,Blantyre,2,2,0.00552486187845304,0.0210526315789474,362,95,Malawi,Eastern Africa
KL19,Blantyre,9,2,0.0248618784530387,0.0210526315789474,362,95,Malawi,Eastern Africa
KL49,Blantyre,4,2,0.0110497237569061,0.0210526315789474,362,95,Malawi,Eastern Africa
KL64,CHRFDSH,4,2,0.015748031496063,0.025974025974026,254,77,Bangladesh,Southern Asia
KL3,CHRFDSH,2,2,0.0078740157480315,0.025974025974026,254,77,Bangladesh,Southern Asia
KL112,CHRFDSH,2,2,0.0078740157480315,0.025974025974026,254,77,Bangladesh,Southern Asia
KL15,CHRFKWMCH,8,2,0.470588235294118,0.181818181818182,17,11,Bangladesh,Southern Asia
KL54,CHRFDSH,9,2,0.0354330708661417,0.025974025974026,254,77,Bangladesh,Southern Asia
KL122,CHRFDSH,5,2,0.0196850393700787,0.025974025974026,254,77,Bangladesh,Southern Asia
KL36,CHRFDSH,6,2,0.0236220472440945,0.025974025974026,254,77,Bangladesh,Southern Asia
KL17,CHRFDSH,3,2,0.0118110236220472,0.025974025974026,254,77,Bangladesh,Southern Asia
KL38,BABC,2,2,0.117647058823529,0.153846153846154,17,13,Bangladesh,Southern Asia
KL15,BANK,2,2,0.125,0.153846153846154,16,13,Nigeria,Western Africa
KL57,BANK,3,2,0.1875,0.153846153846154,16,13,Nigeria,Western Africa
KL62,BANN,2,2,0.0588235294117647,0.0952380952380952,34,21,Nigeria,Western Africa
KL28,BANN,9,2,0.264705882352941,0.0952380952380952,34,21,Nigeria,Western Africa
KL2,BANN,2,2,0.0588235294117647,0.0952380952380952,34,21,Nigeria,Western Africa
KL116,BANN,3,2,0.0882352941176471,0.0952380952380952,34,21,Nigeria,Western Africa
KL34,BAPP,2,2,0.0666666666666667,0.133333333333333,30,15,Pakistan,Southern Asia
KL2,BARK,2,2,0.133333333333333,0.25,15,8,Rwanda,Eastern Africa
KL62,BARK,3,2,0.2,0.25,15,8,Rwanda,Eastern Africa
KL62,BAZAT,4,2,0.333333333333333,0.222222222222222,12,9,South Africa,Southern Africa
KL64,SPINZ_Lusaka,4,2,0.013986013986014,0.0833333333333333,286,24,Zambia,Eastern Africa
KL2,HOSPITAL 1,5,2,0.1,0.08,50,25,South Africa,Southern Africa
KL3,HOSPITAL 1,3,2,0.06,0.08,50,25,South Africa,Southern Africa
KL10,JIPMER,2,2,0.0476190476190476,0.111111111111111,42,18,India,Southern Asia
KL51,KEM-MUMBAI,2,2,0.0909090909090909,0.133333333333333,22,15,India,Southern Asia
KL19,KEM-MUMBAI,3,2,0.136363636363636,0.133333333333333,22,15,India,Southern Asia
KL67,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL18,Kilifi,3,2,0.0178571428571429,0.0192307692307692,168,104,Kenya,Eastern Africa
KL27,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL112,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL111,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL118,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL2,Kiambu sub-County Hospital,13,2,0.282608695652174,0.4,46,5,Kenya,Eastern Africa
KL10,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL9,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL105,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL110,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
KL136,AKU_Karachi,2,2,0.0588235294117647,0.08,34,25,Pakistan,Southern Asia
KL17,AKU_Karachi,2,2,0.0588235294117647,0.08,34,25,Pakistan,Southern Asia
KL15,AKU_Karachi,2,2,0.0588235294117647,0.08,34,25,Pakistan,Southern Asia
KL30,AKU_Karachi,2,2,0.0588235294117647,0.08,34,25,Pakistan,Southern Asia
KL10,AIDH2,6,2,0.176470588235294,0.2,34,10,India,Southern Asia
KL104,AIDH2,5,2,0.147058823529412,0.2,34,10,India,Southern Asia
KL30,MBTygerberg Hospital,4,2,0.4,0.25,10,8,South Africa,Southern Africa
KL2,MBTygerberg Hospital,2,2,0.2,0.25,10,8,South Africa,Southern Africa
KL2,MBKorle Bu Hospital,2,2,0.0769230769230769,0.125,26,16,Ghana,Western Africa
KL3,MBKorle Bu Hospital,2,2,0.0769230769230769,0.125,26,16,Ghana,Western Africa
KL24,MBUniversity Teaching Hospital,4,2,0.210526315789474,0.153846153846154,19,13,Zambia,Eastern Africa
KL28,MBHiwot Fa Hospital,13,2,0.433333333333333,0.166666666666667,30,12,Ethiopia,Eastern Africa
KL52,MBHiwot Fa Hospital,2,2,0.0666666666666667,0.166666666666667,30,12,Ethiopia,Eastern Africa
KL62,MBQueen Elizabeth Central Hospital,6,2,0.272727272727273,0.153846153846154,22,13,Malawi,Eastern Africa
KL2,MBQueen Elizabeth Central Hospital,4,2,0.181818181818182,0.153846153846154,22,13,Malawi,Eastern Africa
KL25,BGHOSPITAL 1,2,1,0.0588235294117647,0.111111111111111,34,9,South Africa,Southern Africa
KL62,BGHOSPITAL 4,4,1,0.181818181818182,0.166666666666667,22,6,South Africa,Southern Africa
KL2,BGHOSPITAL 1,3,1,0.0882352941176471,0.111111111111111,34,9,South Africa,Southern Africa
KL62,BGHOSPITAL 1,3,1,0.0882352941176471,0.111111111111111,34,9,South Africa,Southern Africa
KL39,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL136,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL7,BGHOSPITAL 2,3,1,0.107142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL10,BGHOSPITAL 4,2,1,0.0909090909090909,0.166666666666667,22,6,South Africa,Southern Africa
KL54,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL3,BGHOSPITAL 3,1,1,0.0416666666666667,0.0588235294117647,24,17,South Africa,Southern Africa
KL15,BGHOSPITAL 1,1,1,0.0294117647058824,0.111111111111111,34,9,South Africa,Southern Africa
KL8,BGHOSPITAL 2,4,1,0.142857142857143,0.0909090909090909,28,11,South Africa,Southern Africa
KL25,BGHOSPITAL 4,8,1,0.363636363636364,0.166666666666667,22,6,South Africa,Southern Africa
KL102,BGHOSPITAL 1,6,1,0.176470588235294,0.111111111111111,34,9,South Africa,Southern Africa
KL102,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL149,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
KL158,BGHOSPITAL 1,1,1,0.0294117647058824,0.111111111111111,34,9,South Africa,Southern Africa
KL149,BGHOSPITAL 4,6,1,0.272727272727273,0.166666666666667,22,6,South Africa,Southern Africa
KL8,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL146,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL30,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL24,BGHOSPITAL 1,1,1,0.0294117647058824,0.111111111111111,34,9,South Africa,Southern Africa
KL10,BGHOSPITAL 3,1,1,0.0416666666666667,0.0588235294117647,24,17,South Africa,Southern Africa
KL2,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL122,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL110,BGHOSPITAL 6,2,1,0.142857142857143,0.0833333333333333,14,12,South Africa,Southern Africa
KL16,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL125,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL30,BGHOSPITAL 3,1,1,0.0416666666666667,0.0588235294117647,24,17,South Africa,Southern Africa
KL54,BGHOSPITAL 4,1,1,0.0454545454545455,0.166666666666667,22,6,South Africa,Southern Africa
KL2,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL149,BGHOSPITAL 2,1,1,0.0357142857142857,0.0909090909090909,28,11,South Africa,Southern Africa
KL17,BGHOSPITAL 6,1,1,0.0714285714285714,0.0833333333333333,14,12,South Africa,Southern Africa
KL8,BGHOSPITAL 4,1,1,0.0454545454545455,0.166666666666667,22,6,South Africa,Southern Africa
KL149,BGHOSPITAL 5,1,1,0.0476190476190476,0.0833333333333333,21,12,South Africa,Southern Africa
KL8,PMH_Botswana,17,1,0.586206896551724,0.1,29,10,Botswana,Southern Africa
KL35,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
KL30,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
KL39,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
KL17,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
KL13,PMH_Botswana,1,1,0.0344827586206897,0.1,29,10,Botswana,Southern Africa
KL109,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL39,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL3,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL134,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL106,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL47,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL112,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL180,Blantyre,4,1,0.0110497237569061,0.0105263157894737,362,95,Malawi,Eastern Africa
KL111,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL13,Blantyre,2,1,0.00552486187845304,0.0105263157894737,362,95,Malawi,Eastern Africa
KL104,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL17,Blantyre,10,1,0.0276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL62,Blantyre,5,1,0.0138121546961326,0.0105263157894737,362,95,Malawi,Eastern Africa
KL67,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL122,Blantyre,2,1,0.00552486187845304,0.0105263157894737,362,95,Malawi,Eastern Africa
KL45,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL117,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL61,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL51,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL48,Blantyre,11,1,0.0303867403314917,0.0105263157894737,362,95,Malawi,Eastern Africa
KL142,Blantyre,3,1,0.00828729281767956,0.0105263157894737,362,95,Malawi,Eastern Africa
KL35,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL108,Blantyre,1,1,0.00276243093922652,0.0105263157894737,362,95,Malawi,Eastern Africa
KL110,CHRFCMOSH,2,1,0.111111111111111,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL54,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL27,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL3,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL24,CHRFCMOSH,2,1,0.111111111111111,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL52,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL23,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL9,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL27,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL62,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL131,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL131,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL47,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL25,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL128,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL38,CHRFDSH,2,1,0.0078740157480315,0.012987012987013,254,77,Bangladesh,Southern Asia
KL124,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL2,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL24,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL149,CHRFDSH,3,1,0.0118110236220472,0.012987012987013,254,77,Bangladesh,Southern Asia
KL62,CHRFDSH,18,1,0.0708661417322835,0.012987012987013,254,77,Bangladesh,Southern Asia
KL136,CHRFDSH,3,1,0.0118110236220472,0.012987012987013,254,77,Bangladesh,Southern Asia
KL136,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL11,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL124,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL155,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL38,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL25,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL30,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL141,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL171,CHRFDSH,2,1,0.0078740157480315,0.012987012987013,254,77,Bangladesh,Southern Asia
KL64,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL183,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL186,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL17,CHRFKWMCH,1,1,0.0588235294117647,0.0909090909090909,17,11,Bangladesh,Southern Asia
KL21,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL140,CHRFDSH,1,1,0.00393700787401575,0.012987012987013,254,77,Bangladesh,Southern Asia
KL111,CHRFCMOSH,1,1,0.0555555555555556,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL81,CHRFCMOSH,3,1,0.166666666666667,0.0714285714285714,18,14,Bangladesh,Southern Asia
KL128,BABC,2,1,0.117647058823529,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL122,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL2,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL15,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL102,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL23,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL25,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL55,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL64,BABC,4,1,0.235294117647059,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL17,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL169,BABC,1,1,0.0588235294117647,0.0769230769230769,17,13,Bangladesh,Southern Asia
KL54,BAES,1,1,0.0106382978723404,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL24,BAES,3,1,0.0319148936170213,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL62,BAES,2,1,0.0212765957446809,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL15,BAES,29,1,0.308510638297872,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL57,BAES,9,1,0.0957446808510638,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL39,BAES,8,1,0.0851063829787234,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL108,BAES,38,1,0.404255319148936,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL106,BAES,1,1,0.0106382978723404,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL30,BAES,1,1,0.0106382978723404,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL2,BAES,1,1,0.0106382978723404,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL112,BAES,1,1,0.0106382978723404,0.0909090909090909,94,11,Ethiopia,Eastern Africa
KL52,BANK,2,1,0.125,0.0769230769230769,16,13,Nigeria,Western Africa
KL31,BANK,2,1,0.125,0.0769230769230769,16,13,Nigeria,Western Africa
KL46,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
KL102,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
KL13,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
KL137,BANK,1,1,0.0625,0.0769230769230769,16,13,Nigeria,Western Africa
KL48,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL25,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL122,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL155,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL39,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL23,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL108,BANN,1,1,0.0294117647058824,0.0476190476190476,34,21,Nigeria,Western Africa
KL18,BAPP,1,1,0.0333333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL136,BAPP,3,1,0.1,0.0666666666666667,30,15,Pakistan,Southern Asia
KL117,BAPP,4,1,0.133333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL24,BAPP,1,1,0.0333333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL31,BAPP,1,1,0.0333333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL64,BAPP,1,1,0.0333333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL14,BAPP,1,1,0.0333333333333333,0.0666666666666667,30,15,Pakistan,Southern Asia
KL102,BARK,4,1,0.266666666666667,0.125,15,8,Rwanda,Eastern Africa
KL25,BARK,1,1,0.0666666666666667,0.125,15,8,Rwanda,Eastern Africa
KL64,BARK,3,1,0.2,0.125,15,8,Rwanda,Eastern Africa
KL122,BARK,2,1,0.133333333333333,0.125,15,8,Rwanda,Eastern Africa
KL9,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL12,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL122,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL30,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL8,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL14,BAZAT,1,1,0.0833333333333333,0.111111111111111,12,9,South Africa,Southern Africa
KL2,BAZAT,2,1,0.166666666666667,0.111111111111111,12,9,South Africa,Southern Africa
KL23,SPINZ_Lusaka,26,1,0.0909090909090909,0.0416666666666667,286,24,Zambia,Eastern Africa
KL151,SPINZ_Lusaka,1,1,0.0034965034965035,0.0416666666666667,286,24,Zambia,Eastern Africa
KL39,SPINZ_Lusaka,5,1,0.0174825174825175,0.0416666666666667,286,24,Zambia,Eastern Africa
KL24,SPINZ_Lusaka,1,1,0.0034965034965035,0.0416666666666667,286,24,Zambia,Eastern Africa
KL38,SPINZ_Lusaka,2,1,0.00699300699300699,0.0416666666666667,286,24,Zambia,Eastern Africa
KL2,SPINZ_Lusaka,1,1,0.0034965034965035,0.0416666666666667,286,24,Zambia,Eastern Africa
KL14,SPINZ_Lusaka,1,1,0.0034965034965035,0.0416666666666667,286,24,Zambia,Eastern Africa
KL127,SPINZ_Lusaka,9,1,0.0314685314685315,0.0416666666666667,286,24,Zambia,Eastern Africa
KL67,SPINZ_Lusaka,1,1,0.0034965034965035,0.0416666666666667,286,24,Zambia,Eastern Africa
KL54,SPINZ_Lusaka,3,1,0.0104895104895105,0.0416666666666667,286,24,Zambia,Eastern Africa
KL62,HOSPITAL 1,2,1,0.04,0.04,50,25,South Africa,Southern Africa
KL28,HOSPITAL 1,1,1,0.02,0.04,50,25,South Africa,Southern Africa
