locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
KL52,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL114,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL10,AKU_Hyderabaad,1,1,0.0833333333333333,0.166666666666667,12,6,Pakistan,Southern Asia
KL155,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL64,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL17,AKU_Hyderabaad,1,1,0.0833333333333333,0.166666666666667,12,6,Pakistan,Southern Asia
KL24,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL136,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL64,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL10,AKU_Quetta,2,1,0.2,0.111111111111111,10,9,Pakistan,Southern Asia
KL81,AKU_Karachi,2,1,0.0645161290322581,0.037037037037037,31,27,Pakistan,Southern Asia
KL109,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL146,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL36,AKU_Quetta,1,1,0.1,0.111111111111111,10,9,Pakistan,Southern Asia
KL112,AKU_Karachi,1,1,0.032258064516129,0.037037037037037,31,27,Pakistan,Southern Asia
KL112,AIDH2,2,1,0.0434782608695652,0.125,46,8,India,Southern Asia
KL10,AIDH2,10,1,0.217391304347826,0.125,46,8,India,Southern Asia
KL15,AIDH2,12,1,0.260869565217391,0.125,46,8,India,Southern Asia
KL104,AIDH2,4,1,0.0869565217391304,0.125,46,8,India,Southern Asia
KL122,MBKorle Bu Hospital,1,1,0.142857142857143,0.333333333333333,7,3,Ghana,Western Africa
KL24,MBUniversity Teaching Hospital,2,1,0.285714285714286,0.333333333333333,7,3,Zambia,Eastern Africa
