locus,Site,raw_count,adj_count,raw_prop,adj_prop,raw_sum,adj_sum,Country,Region
OL13,BANK,3,2,0.1875,0.153846153846154,16,13,Nigeria,Western Africa
O4,BANK,2,2,0.125,0.153846153846154,16,13,Nigeria,Western Africa
O3b,BANK,3,2,0.1875,0.153846153846154,16,13,Nigeria,Western Africa
O2afg.v2,BAPP,2,2,0.0666666666666667,0.125,30,16,Pakistan,Southern Asia
O3b,BARK,2,2,0.133333333333333,0.222222222222222,15,9,Rwanda,Eastern Africa
O1.v2,BARK,2,2,0.133333333333333,0.222222222222222,15,9,Rwanda,Eastern Africa
O2afg.v2,BARK,5,2,0.333333333333333,0.222222222222222,15,9,Rwanda,Eastern Africa
O1.v2,BAZAT,2,2,0.166666666666667,0.222222222222222,12,9,South Africa,Southern Africa
O1.v2,SPINZ_Lusaka,8,2,0.027972027972028,0.0869565217391304,286,23,Zambia,Eastern Africa
O3b,SPINZ_Lusaka,3,2,0.0104895104895105,0.0869565217391304,286,23,Zambia,Eastern Africa
OL13,SPINZ_Lusaka,10,2,0.034965034965035,0.0869565217391304,286,23,Zambia,Eastern Africa
O4,HOSPITAL 1,2,2,0.04,0.08,50,25,South Africa,Southern Africa
O4,JIPMER,19,2,0.452380952380952,0.111111111111111,42,18,India,Southern Asia
O3/O3a,JIPMER,2,2,0.0476190476190476,0.111111111111111,42,18,India,Southern Asia
O2a.v1,KEM-MUMBAI,5,2,0.227272727272727,0.133333333333333,22,15,India,Southern Asia
OL13,KEM-MUMBAI,2,2,0.0909090909090909,0.133333333333333,22,15,India,Southern Asia
O5,KEM-MUMBAI,3,2,0.136363636363636,0.133333333333333,22,15,India,Southern Asia
O3/O3a,Kilifi,2,2,0.0119047619047619,0.0192307692307692,168,104,Kenya,Eastern Africa
OL13,AKU_Karachi,3,2,0.0882352941176471,0.08,34,25,Pakistan,Southern Asia
O1.v1,AKU_Hyderabaad,2,2,0.153846153846154,0.4,13,5,Pakistan,Southern Asia
O1.v1,MBTygerberg Hospital,2,2,0.2,0.25,10,8,South Africa,Southern Africa
O2afg.v2,MBTygerberg Hospital,2,2,0.2,0.25,10,8,South Africa,Southern Africa
O2afg.v2,MBKorle Bu Hospital,7,2,0.269230769230769,0.125,26,16,Ghana,Western Africa
O1.v1,MBKorle Bu Hospital,6,2,0.230769230769231,0.125,26,16,Ghana,Western Africa
O3b,MBUniversity Teaching Hospital,2,2,0.105263157894737,0.153846153846154,19,13,Zambia,Eastern Africa
